participant_id,participant_gender,trait,rater,rater_gender,rank
5269,m,likable,rater_4,male,27
5371,m,likable,rater_4,male,28
5281,m,likable,rater_4,male,29
5578,m,likable,rater_4,male,30
5408,m,likable,rater_4,male,31
5632,m,likable,rater_4,male,32
5617,m,likable,rater_4,male,33
5500,m,parenting,rater_4,male,1
5626,m,parenting,rater_4,male,2
5641,m,parenting,rater_4,male,3
5615,m,parenting,rater_4,male,4
5499,m,parenting,rater_4,male,5
5536,m,parenting,rater_4,male,6
5371,m,parenting,rater_4,male,7
5267,m,parenting,rater_4,male,8
5269,m,parenting,rater_4,male,9
5605,m,parenting,rater_4,male,10
5604,m,parenting,rater_4,male,11
5618,m,parenting,rater_4,male,12
5637,m,parenting,rater_4,male,13
5638,m,parenting,rater_4,male,14
5370,m,parenting,rater_4,male,15
5372,m,parenting,rater_4,male,16
5405,m,parenting,rater_4,male,17
5407,m,parenting,rater_4,male,18
5408,m,parenting,rater_4,male,19
5569,m,parenting,rater_4,male,20
5578,m,parenting,rater_4,male,21
5403,m,parenting,rater_4,male,22
5613,m,parenting,rater_4,male,23
5376,m,parenting,rater_4,male,24
5614,m,parenting,rater_4,male,25
5500,m,prosocial,rater_4,male,1
5499,m,prosocial,rater_4,male,2
5371,m,prosocial,rater_4,male,3
5626,m,prosocial,rater_4,male,4
5536,m,prosocial,rater_4,male,5
5403,m,prosocial,rater_4,male,6
5641,m,prosocial,rater_4,male,7
5597,m,prosocial,rater_4,male,8
5604,m,prosocial,rater_4,male,9
5615,m,prosocial,rater_4,male,10
5267,m,prosocial,rater_4,male,11
5638,m,prosocial,rater_4,male,12
5370,m,prosocial,rater_4,male,13
5618,m,prosocial,rater_4,male,14
5237,m,prosocial,rater_4,male,15
5578,m,prosocial,rater_4,male,16
5250,m,prosocial,rater_4,male,17
5251,m,prosocial,rater_4,male,17
5269,m,prosocial,rater_4,male,17
5281,m,prosocial,rater_4,male,17
5372,m,prosocial,rater_4,male,17
5376,m,prosocial,rater_4,male,17
5405,m,prosocial,rater_4,male,17
5407,m,prosocial,rater_4,male,17
5408,m,prosocial,rater_4,male,17
5569,m,prosocial,rater_4,male,17
5605,m,prosocial,rater_4,male,17
5613,m,prosocial,rater_4,male,17
5614,m,prosocial,rater_4,male,17
5616,m,prosocial,rater_4,male,17
5617,m,prosocial,rater_4,male,17
5632,m,prosocial,rater_4,male,17
5637,m,prosocial,rater_4,male,17
5500,m,respect,rater_4,male,1
5499,m,respect,rater_4,male,2
5536,m,respect,rater_4,male,3
5618,m,respect,rater_4,male,4
5615,m,respect,rater_4,male,5
5626,m,respect,rater_4,male,6
5597,m,respect,rater_4,male,7
5371,m,respect,rater_4,male,8
5604,m,respect,rater_4,male,9
5376,m,respect,rater_4,male,10
5403,m,respect,rater_4,male,11
5250,m,respect,rater_4,male,12
5237,m,respect,rater_4,male,13
5641,m,respect,rater_4,male,14
5269,m,respect,rater_4,male,15
5614,m,respect,rater_4,male,16
5617,m,respect,rater_4,male,17
5569,m,respect,rater_4,male,18
5407,m,respect,rater_4,male,19
5370,m,respect,rater_4,male,20
5613,m,respect,rater_4,male,21
5637,m,respect,rater_4,male,22
5638,m,respect,rater_4,male,23
5251,m,respect,rater_4,male,24
5408,m,respect,rater_4,male,25
5372,m,respect,rater_4,male,26
5267,m,respect,rater_4,male,27
5578,m,respect,rater_4,male,28
5405,m,respect,rater_4,male,29
5605,m,respect,rater_4,male,30
5632,m,respect,rater_4,male,31
5616,m,respect,rater_4,male,32
5281,m,respect,rater_4,male,33
5500,m,spouse,rater_4,male,1
5499,m,spouse,rater_4,male,2
5615,m,spouse,rater_4,male,3
5536,m,spouse,rater_4,male,4
5618,m,spouse,rater_4,male,5
5597,m,spouse,rater_4,male,6
5376,m,spouse,rater_4,male,7
5251,m,spouse,rater_4,male,8
5626,m,spouse,rater_4,male,9
5372,m,spouse,rater_4,male,10
5267,m,spouse,rater_4,male,11
5405,m,spouse,rater_4,male,12
5281,m,spouse,rater_4,male,13
5250,m,spouse,rater_4,male,14
5578,m,spouse,rater_4,male,15
5617,m,spouse,rater_4,male,16
5638,m,spouse,rater_4,male,17
5370,m,spouse,rater_4,male,18
5605,m,spouse,rater_4,male,19
5269,m,spouse,rater_4,male,20
5569,m,spouse,rater_4,male,21
5641,m,spouse,rater_4,male,22
5604,m,spouse,rater_4,male,23
5403,m,spouse,rater_4,male,24
5408,m,spouse,rater_4,male,25
5613,m,spouse,rater_4,male,26
5637,m,spouse,rater_4,male,27
5634,f,allies,rater_5,female,1
5481,f,allies,rater_5,female,2
5480,f,allies,rater_5,female,3
5596,f,allies,rater_5,female,4
5320,f,allies,rater_5,female,5
5319,f,allies,rater_5,female,6
5443,f,allies,rater_5,female,7
5590,f,allies,rater_5,female,8
5579,f,allies,rater_5,female,9
5406,f,allies,rater_5,female,10
5318,f,allies,rater_5,female,11
5356,f,allies,rater_5,female,12
5357,f,allies,rater_5,female,13
5483,f,allies,rater_5,female,14
5636,f,allies,rater_5,female,15
5639,f,allies,rater_5,female,16
5387,f,allies,rater_5,female,17
5484,f,allies,rater_5,female,18
5388,f,allies,rater_5,female,19
5485,f,allies,rater_5,female,20
5640,f,allies,rater_5,female,21
5642,f,allies,rater_5,female,22
5570,f,allies,rater_5,female,23
5400,f,allies,rater_5,female,24
5649,f,allies,rater_5,female,25
5499,m,allies,rater_5,female,1
5405,m,allies,rater_5,female,2
5597,m,allies,rater_5,female,3
5626,m,allies,rater_5,female,4
5536,m,allies,rater_5,female,5
5267,m,allies,rater_5,female,6
5269,m,allies,rater_5,female,7
5618,m,allies,rater_5,female,8
5616,m,allies,rater_5,female,9
5408,m,allies,rater_5,female,10
5500,m,allies,rater_5,female,11
5372,m,allies,rater_5,female,12
5238,m,allies,rater_5,female,13
5251,m,allies,rater_5,female,14
5578,m,allies,rater_5,female,15
5371,m,allies,rater_5,female,16
5614,m,allies,rater_5,female,17
5617,m,allies,rater_5,female,18
5376,m,allies,rater_5,female,19
5407,m,allies,rater_5,female,20
5638,m,allies,rater_5,female,21
5613,m,allies,rater_5,female,22
5615,m,allies,rater_5,female,23
5403,m,allies,rater_5,female,24
5250,m,allies,rater_5,female,25
5632,m,allies,rater_5,female,26
5370,m,allies,rater_5,female,27
5604,m,allies,rater_5,female,28
5281,m,allies,rater_5,female,29
5237,m,allies,rater_5,female,30
5641,m,allies,rater_5,female,31
5605,m,allies,rater_5,female,32
5569,m,allies,rater_5,female,33
5637,m,allies,rater_5,female,34
5615,m,coffee,rater_5,female,1
5536,m,coffee,rater_5,female,2
5597,m,coffee,rater_5,female,3
5626,m,coffee,rater_5,female,4
5371,m,coffee,rater_5,female,5
5578,m,coffee,rater_5,female,6
5499,m,coffee,rater_5,female,7
5500,m,coffee,rater_5,female,8
5267,m,coffee,rater_5,female,9
5250,m,coffee,rater_5,female,10
5407,m,coffee,rater_5,female,11
5372,m,coffee,rater_5,female,12
5376,m,coffee,rater_5,female,13
5405,m,coffee,rater_5,female,14
5569,m,coffee,rater_5,female,15
5618,m,coffee,rater_5,female,16
5370,m,coffee,rater_5,female,17
5251,m,coffee,rater_5,female,18
5269,m,coffee,rater_5,female,19
5408,m,coffee,rater_5,female,20
5641,m,coffee,rater_5,female,21
5616,m,coffee,rater_5,female,22
5604,m,coffee,rater_5,female,23
5403,m,coffee,rater_5,female,24
5617,m,coffee,rater_5,female,25
5613,m,coffee,rater_5,female,26
5638,m,coffee,rater_5,female,27
5281,m,coffee,rater_5,female,28
5238,m,coffee,rater_5,female,29
5632,m,coffee,rater_5,female,30
5614,m,coffee,rater_5,female,31
5237,m,coffee,rater_5,female,32
5605,m,coffee,rater_5,female,33
5637,m,coffee,rater_5,female,34
5634,f,conflict,rater_5,female,1
5481,f,conflict,rater_5,female,2
5596,f,conflict,rater_5,female,3
5636,f,conflict,rater_5,female,4
5480,f,conflict,rater_5,female,5
5443,f,conflict,rater_5,female,6
5319,f,conflict,rater_5,female,7
5318,f,conflict,rater_5,female,8
5406,f,conflict,rater_5,female,9
5579,f,conflict,rater_5,female,10
5590,f,conflict,rater_5,female,11
5639,f,conflict,rater_5,female,12
5640,f,conflict,rater_5,female,13
5642,f,conflict,rater_5,female,14
5483,f,conflict,rater_5,female,15
5484,f,conflict,rater_5,female,16
5485,f,conflict,rater_5,female,17
5570,f,conflict,rater_5,female,18
5400,f,conflict,rater_5,female,19
5388,f,conflict,rater_5,female,20
5387,f,conflict,rater_5,female,21
5357,f,conflict,rater_5,female,22
5356,f,conflict,rater_5,female,23
5320,f,conflict,rater_5,female,24
5649,f,conflict,rater_5,female,25
5605,m,conflict,rater_5,female,1
5597,m,conflict,rater_5,female,2
5615,m,conflict,rater_5,female,3
5614,m,conflict,rater_5,female,4
5407,m,conflict,rater_5,female,5
5500,m,conflict,rater_5,female,6
5499,m,conflict,rater_5,female,7
5618,m,conflict,rater_5,female,8
5626,m,conflict,rater_5,female,9
5372,m,conflict,rater_5,female,10
5250,m,conflict,rater_5,female,11
5267,m,conflict,rater_5,female,12
5613,m,conflict,rater_5,female,13
5578,m,conflict,rater_5,female,14
5376,m,conflict,rater_5,female,15
5371,m,conflict,rater_5,female,16
5269,m,conflict,rater_5,female,17
5237,m,conflict,rater_5,female,18
5403,m,conflict,rater_5,female,19
5536,m,conflict,rater_5,female,20
5638,m,conflict,rater_5,female,21
5251,m,conflict,rater_5,female,22
5637,m,conflict,rater_5,female,23
5604,m,conflict,rater_5,female,24
5370,m,conflict,rater_5,female,25
5238,m,conflict,rater_5,female,26
5616,m,conflict,rater_5,female,27
5632,m,conflict,rater_5,female,28
5405,m,conflict,rater_5,female,29
5569,m,conflict,rater_5,female,30
5617,m,conflict,rater_5,female,31
5641,m,conflict,rater_5,female,32
5281,m,conflict,rater_5,female,33
5408,m,conflict,rater_5,female,34
5357,f,control,rater_5,female,1
5481,f,control,rater_5,female,2
5639,f,control,rater_5,female,3
5596,f,control,rater_5,female,4
5319,f,control,rater_5,female,5
5356,f,control,rater_5,female,6
5634,f,control,rater_5,female,7
5400,f,control,rater_5,female,8
5590,f,control,rater_5,female,9
5642,f,control,rater_5,female,10
5387,f,control,rater_5,female,11
5484,f,control,rater_5,female,12
5443,f,control,rater_5,female,13
5485,f,control,rater_5,female,14
5406,f,control,rater_5,female,15
5570,f,control,rater_5,female,16
5579,f,control,rater_5,female,17
5636,f,control,rater_5,female,18
5640,f,control,rater_5,female,19
5320,f,control,rater_5,female,20
5649,f,control,rater_5,female,21
5318,f,control,rater_5,female,22
5480,f,control,rater_5,female,23
5483,f,control,rater_5,female,24
5388,f,control,rater_5,female,25
5238,m,control,rater_5,female,1
5536,m,control,rater_5,female,2
5500,m,control,rater_5,female,3
5499,m,control,rater_5,female,4
5605,m,control,rater_5,female,5
5618,m,control,rater_5,female,6
5569,m,control,rater_5,female,7
5371,m,control,rater_5,female,8
5267,m,control,rater_5,female,9
5626,m,control,rater_5,female,10
5269,m,control,rater_5,female,11
5597,m,control,rater_5,female,12
5641,m,control,rater_5,female,13
5615,m,control,rater_5,female,14
5251,m,control,rater_5,female,15
5370,m,control,rater_5,female,16
5617,m,control,rater_5,female,17
5405,m,control,rater_5,female,18
5372,m,control,rater_5,female,19
5637,m,control,rater_5,female,20
5250,m,control,rater_5,female,21
5237,m,control,rater_5,female,22
5613,m,control,rater_5,female,23
5604,m,control,rater_5,female,24
5578,m,control,rater_5,female,25
5616,m,control,rater_5,female,26
5407,m,control,rater_5,female,27
5281,m,control,rater_5,female,28
5632,m,control,rater_5,female,29
5638,m,control,rater_5,female,30
5376,m,control,rater_5,female,31
5408,m,control,rater_5,female,32
5614,m,control,rater_5,female,33
5403,m,control,rater_5,female,34
5318,f,decisions,rater_5,female,1
5319,f,decisions,rater_5,female,2
5481,f,decisions,rater_5,female,3
5320,f,decisions,rater_5,female,4
5480,f,decisions,rater_5,female,5
5443,f,decisions,rater_5,female,6
5406,f,decisions,rater_5,female,7
5597,f,decisions,rater_5,female,8
5590,f,decisions,rater_5,female,9
5634,f,decisions,rater_5,female,10
5596,f,decisions,rater_5,female,11
5636,f,decisions,rater_5,female,12
5639,f,decisions,rater_5,female,13
5640,f,decisions,rater_5,female,14
5642,f,decisions,rater_5,female,15
5570,f,decisions,rater_5,female,16
5485,f,decisions,rater_5,female,17
5484,f,decisions,rater_5,female,18
5357,f,decisions,rater_5,female,19
5356,f,decisions,rater_5,female,20
5387,f,decisions,rater_5,female,21
5388,f,decisions,rater_5,female,22
5400,f,decisions,rater_5,female,23
5649,f,decisions,rater_5,female,24
5483,f,decisions,rater_5,female,25
5536,m,decisions,rater_5,female,1
5499,m,decisions,rater_5,female,2
5615,m,decisions,rater_5,female,3
5500,m,decisions,rater_5,female,4
5405,m,decisions,rater_5,female,5
5578,m,decisions,rater_5,female,6
5372,m,decisions,rater_5,female,7
5371,m,decisions,rater_5,female,8
5597,m,decisions,rater_5,female,9
5267,m,decisions,rater_5,female,10
5408,m,decisions,rater_5,female,11
5638,m,decisions,rater_5,female,12
5370,m,decisions,rater_5,female,13
5614,m,decisions,rater_5,female,14
5237,m,decisions,rater_5,female,15
5269,m,decisions,rater_5,female,16
5618,m,decisions,rater_5,female,17
5407,m,decisions,rater_5,female,18
5250,m,decisions,rater_5,female,19
5626,m,decisions,rater_5,female,20
5605,m,decisions,rater_5,female,21
5403,m,decisions,rater_5,female,22
5281,m,decisions,rater_5,female,23
5613,m,decisions,rater_5,female,24
5238,m,decisions,rater_5,female,25
5616,m,decisions,rater_5,female,26
5617,m,decisions,rater_5,female,27
5641,m,decisions,rater_5,female,28
5569,m,decisions,rater_5,female,29
5251,m,decisions,rater_5,female,30
5632,m,decisions,rater_5,female,31
5376,m,decisions,rater_5,female,32
5637,m,decisions,rater_5,female,33
5604,m,decisions,rater_5,female,34
5387,f,expertise,rater_5,female,1
5481,f,expertise,rater_5,female,2
5634,f,expertise,rater_5,female,3
5357,f,expertise,rater_5,female,4
5596,f,expertise,rater_5,female,5
5388,f,expertise,rater_5,female,6
5400,f,expertise,rater_5,female,7
5483,f,expertise,rater_5,female,8
5484,f,expertise,rater_5,female,9
5485,f,expertise,rater_5,female,10
5570,f,expertise,rater_5,female,11
5636,f,expertise,rater_5,female,12
5639,f,expertise,rater_5,female,13
5640,f,expertise,rater_5,female,14
5642,f,expertise,rater_5,female,15
5590,f,expertise,rater_5,female,16
5579,f,expertise,rater_5,female,17
5443,f,expertise,rater_5,female,18
5480,f,expertise,rater_5,female,19
5406,f,expertise,rater_5,female,20
5318,f,expertise,rater_5,female,21
5319,f,expertise,rater_5,female,22
5320,f,expertise,rater_5,female,23
5356,f,expertise,rater_5,female,24
5649,f,expertise,rater_5,female,25
5499,m,expertise,rater_5,female,1
5371,m,expertise,rater_5,female,2
5578,m,expertise,rater_5,female,3
5569,m,expertise,rater_5,female,4
5632,m,expertise,rater_5,female,5
5626,m,expertise,rater_5,female,6
5618,m,expertise,rater_5,female,7
5617,m,expertise,rater_5,female,8
5616,m,expertise,rater_5,female,9
5615,m,expertise,rater_5,female,10
5500,m,expertise,rater_5,female,11
5536,m,expertise,rater_5,female,12
5403,m,expertise,rater_5,female,13
5267,m,expertise,rater_5,female,14
5281,m,expertise,rater_5,female,15
5407,m,expertise,rater_5,female,16
5250,m,expertise,rater_5,female,17
5238,m,expertise,rater_5,female,18
5237,m,expertise,rater_5,female,19
5372,m,expertise,rater_5,female,20
5405,m,expertise,rater_5,female,21
5597,m,expertise,rater_5,female,22
5605,m,expertise,rater_5,female,23
5613,m,expertise,rater_5,female,24
5614,m,expertise,rater_5,female,25
5637,m,expertise,rater_5,female,26
5604,m,expertise,rater_5,female,27
5408,m,expertise,rater_5,female,28
5376,m,expertise,rater_5,female,29
5370,m,expertise,rater_5,female,30
5269,m,expertise,rater_5,female,31
5638,m,expertise,rater_5,female,32
5251,m,expertise,rater_5,female,33
5641,m,expertise,rater_5,female,34
5357,f,farming,rater_5,female,1
5356,f,farming,rater_5,female,2
5387,f,farming,rater_5,female,3
5388,f,farming,rater_5,female,4
5400,f,farming,rater_5,female,5
5320,f,farming,rater_5,female,6
5319,f,farming,rater_5,female,7
5318,f,farming,rater_5,female,8
5406,f,farming,rater_5,female,9
5443,f,farming,rater_5,female,10
5480,f,farming,rater_5,female,11
5481,f,farming,rater_5,female,12
5483,f,farming,rater_5,female,13
5484,f,farming,rater_5,female,14
5485,f,farming,rater_5,female,15
5570,f,farming,rater_5,female,16
5579,f,farming,rater_5,female,17
5590,f,farming,rater_5,female,18
5596,f,farming,rater_5,female,19
5634,f,farming,rater_5,female,20
5636,f,farming,rater_5,female,21
5639,f,farming,rater_5,female,22
5640,f,farming,rater_5,female,23
5642,f,farming,rater_5,female,24
5649,f,farming,rater_5,female,25
5626,m,farming,rater_5,female,1
5569,m,farming,rater_5,female,2
5499,m,farming,rater_5,female,3
5500,m,farming,rater_5,female,4
5405,m,farming,rater_5,female,5
5615,m,farming,rater_5,female,6
5267,m,farming,rater_5,female,7
5597,m,farming,rater_5,female,8
5371,m,farming,rater_5,female,9
5605,m,farming,rater_5,female,10
5637,m,farming,rater_5,female,11
5250,m,farming,rater_5,female,12
5251,m,farming,rater_5,female,13
5237,m,farming,rater_5,female,14
5536,m,farming,rater_5,female,15
5617,m,farming,rater_5,female,16
5407,m,farming,rater_5,female,17
5578,m,farming,rater_5,female,18
5370,m,farming,rater_5,female,19
5618,m,farming,rater_5,female,20
5269,m,farming,rater_5,female,21
5403,m,farming,rater_5,female,22
5616,m,farming,rater_5,female,23
5408,m,farming,rater_5,female,24
5641,m,farming,rater_5,female,25
5604,m,farming,rater_5,female,26
5372,m,farming,rater_5,female,27
5376,m,farming,rater_5,female,28
5632,m,farming,rater_5,female,29
5281,m,farming,rater_5,female,30
5638,m,farming,rater_5,female,31
5613,m,farming,rater_5,female,32
5614,m,farming,rater_5,female,33
5238,m,farming,rater_5,female,34
5357,f,feared,rater_5,female,1
5356,f,feared,rater_5,female,2
5320,f,feared,rater_5,female,3
5319,f,feared,rater_5,female,4
5318,f,feared,rater_5,female,5
5387,f,feared,rater_5,female,6
5388,f,feared,rater_5,female,7
5400,f,feared,rater_5,female,8
5406,f,feared,rater_5,female,9
5443,f,feared,rater_5,female,10
5480,f,feared,rater_5,female,11
5481,f,feared,rater_5,female,12
5483,f,feared,rater_5,female,13
5484,f,feared,rater_5,female,14
5485,f,feared,rater_5,female,15
5570,f,feared,rater_5,female,16
5579,f,feared,rater_5,female,17
5590,f,feared,rater_5,female,18
5596,f,feared,rater_5,female,19
5634,f,feared,rater_5,female,20
5636,f,feared,rater_5,female,21
5639,f,feared,rater_5,female,22
5640,f,feared,rater_5,female,23
5642,f,feared,rater_5,female,24
5649,f,feared,rater_5,female,25
5626,m,feared,rater_5,female,1
5618,m,feared,rater_5,female,2
5372,m,feared,rater_5,female,3
5569,m,feared,rater_5,female,4
5597,m,feared,rater_5,female,5
5500,m,feared,rater_5,female,6
5281,m,feared,rater_5,female,7
5536,m,feared,rater_5,female,8
5407,m,feared,rater_5,female,9
5250,m,feared,rater_5,female,10
5637,m,feared,rater_5,female,11
5251,m,feared,rater_5,female,12
5615,m,feared,rater_5,female,13
5371,m,feared,rater_5,female,14
5376,m,feared,rater_5,female,15
5632,m,feared,rater_5,female,16
5267,m,feared,rater_5,female,17
5605,m,feared,rater_5,female,18
5641,m,feared,rater_5,female,19
5499,m,feared,rater_5,female,20
5237,m,feared,rater_5,female,21
5638,m,feared,rater_5,female,22
5614,m,feared,rater_5,female,23
5238,m,feared,rater_5,female,24
5578,m,feared,rater_5,female,25
5604,m,feared,rater_5,female,26
5613,m,feared,rater_5,female,27
5408,m,feared,rater_5,female,28
5405,m,feared,rater_5,female,29
5403,m,feared,rater_5,female,30
5616,m,feared,rater_5,female,31
5370,m,feared,rater_5,female,32
5617,m,feared,rater_5,female,33
5269,m,feared,rater_5,female,34
5357,f,fighting,rater_5,female,1
5481,f,fighting,rater_5,female,2
5387,f,fighting,rater_5,female,3
5356,f,fighting,rater_5,female,4
5639,f,fighting,rater_5,female,5
5483,f,fighting,rater_5,female,6
5579,f,fighting,rater_5,female,7
5484,f,fighting,rater_5,female,8
5485,f,fighting,rater_5,female,9
5570,f,fighting,rater_5,female,10
5388,f,fighting,rater_5,female,11
5400,f,fighting,rater_5,female,12
5642,f,fighting,rater_5,female,13
5320,f,fighting,rater_5,female,14
5640,f,fighting,rater_5,female,15
5636,f,fighting,rater_5,female,16
5596,f,fighting,rater_5,female,17
5480,f,fighting,rater_5,female,18
5590,f,fighting,rater_5,female,19
5443,f,fighting,rater_5,female,20
5319,f,fighting,rater_5,female,21
5318,f,fighting,rater_5,female,22
5406,f,fighting,rater_5,female,23
5649,f,fighting,rater_5,female,24
5634,f,fighting,rater_5,female,25
5618,m,fighting,rater_5,female,1
5626,m,fighting,rater_5,female,2
5617,m,fighting,rater_5,female,3
5578,m,fighting,rater_5,female,4
5569,m,fighting,rater_5,female,5
5536,m,fighting,rater_5,female,6
5616,m,fighting,rater_5,female,7
5615,m,fighting,rater_5,female,8
5500,m,fighting,rater_5,female,9
5597,m,fighting,rater_5,female,10
5632,m,fighting,rater_5,female,11
5604,m,fighting,rater_5,female,12
5605,m,fighting,rater_5,female,13
5637,m,fighting,rater_5,female,14
5638,m,fighting,rater_5,female,15
5641,m,fighting,rater_5,female,16
5499,m,fighting,rater_5,female,17
5408,m,fighting,rater_5,female,18
5407,m,fighting,rater_5,female,19
5405,m,fighting,rater_5,female,20
5403,m,fighting,rater_5,female,21
5376,m,fighting,rater_5,female,22
5372,m,fighting,rater_5,female,23
5371,m,fighting,rater_5,female,24
5370,m,fighting,rater_5,female,25
5281,m,fighting,rater_5,female,26
5269,m,fighting,rater_5,female,27
5267,m,fighting,rater_5,female,28
5251,m,fighting,rater_5,female,29
5250,m,fighting,rater_5,female,30
5238,m,fighting,rater_5,female,31
5237,m,fighting,rater_5,female,32
5614,m,fighting,rater_5,female,33
5613,m,fighting,rater_5,female,34
5615,m,honey,rater_5,female,1
5536,m,honey,rater_5,female,2
5632,m,honey,rater_5,female,3
5626,m,honey,rater_5,female,4
5269,m,honey,rater_5,female,5
5499,m,honey,rater_5,female,6
5500,m,honey,rater_5,female,7
5618,m,honey,rater_5,female,8
5597,m,honey,rater_5,female,9
5641,m,honey,rater_5,female,10
5238,m,honey,rater_5,female,11
5376,m,honey,rater_5,female,12
5578,m,honey,rater_5,female,13
5372,m,honey,rater_5,female,14
5405,m,honey,rater_5,female,15
5237,m,honey,rater_5,female,16
5616,m,honey,rater_5,female,17
5604,m,honey,rater_5,female,18
5281,m,honey,rater_5,female,19
5267,m,honey,rater_5,female,20
5250,m,honey,rater_5,female,21
5408,m,honey,rater_5,female,22
5614,m,honey,rater_5,female,23
5370,m,honey,rater_5,female,24
5613,m,honey,rater_5,female,25
5371,m,honey,rater_5,female,26
5638,m,honey,rater_5,female,27
5403,m,honey,rater_5,female,28
5617,m,honey,rater_5,female,29
5407,m,honey,rater_5,female,30
5251,m,honey,rater_5,female,31
5605,m,honey,rater_5,female,32
5569,m,honey,rater_5,female,33
5637,m,honey,rater_5,female,34
5578,m,hunting,rater_5,female,1
5626,m,hunting,rater_5,female,2
5618,m,hunting,rater_5,female,3
5499,m,hunting,rater_5,female,4
5371,m,hunting,rater_5,female,5
5615,m,hunting,rater_5,female,6
5614,m,hunting,rater_5,female,7
5376,m,hunting,rater_5,female,8
5536,m,hunting,rater_5,female,9
5372,m,hunting,rater_5,female,10
5597,m,hunting,rater_5,female,11
5250,m,hunting,rater_5,female,12
5407,m,hunting,rater_5,female,13
5370,m,hunting,rater_5,female,14
5408,m,hunting,rater_5,female,15
5613,m,hunting,rater_5,female,16
5569,m,hunting,rater_5,female,17
5617,m,hunting,rater_5,female,18
5405,m,hunting,rater_5,female,19
5267,m,hunting,rater_5,female,20
5238,m,hunting,rater_5,female,21
5500,m,hunting,rater_5,female,22
5616,m,hunting,rater_5,female,23
5281,m,hunting,rater_5,female,24
5237,m,hunting,rater_5,female,25
5403,m,hunting,rater_5,female,26
5638,m,hunting,rater_5,female,27
5269,m,hunting,rater_5,female,28
5632,m,hunting,rater_5,female,29
5641,m,hunting,rater_5,female,30
5604,m,hunting,rater_5,female,31
5251,m,hunting,rater_5,female,32
5637,m,hunting,rater_5,female,33
5605,m,hunting,rater_5,female,34
5634,f,intelligent,rater_5,female,1
5319,f,intelligent,rater_5,female,2
5481,f,intelligent,rater_5,female,3
5636,f,intelligent,rater_5,female,4
5485,f,intelligent,rater_5,female,5
5318,f,intelligent,rater_5,female,6
5443,f,intelligent,rater_5,female,7
5406,f,intelligent,rater_5,female,8
5579,f,intelligent,rater_5,female,9
5590,f,intelligent,rater_5,female,10
5483,f,intelligent,rater_5,female,11
5484,f,intelligent,rater_5,female,12
5639,f,intelligent,rater_5,female,13
5640,f,intelligent,rater_5,female,14
5642,f,intelligent,rater_5,female,15
5570,f,intelligent,rater_5,female,16
5400,f,intelligent,rater_5,female,17
5388,f,intelligent,rater_5,female,18
5387,f,intelligent,rater_5,female,19
5596,f,intelligent,rater_5,female,20
5357,f,intelligent,rater_5,female,21
5356,f,intelligent,rater_5,female,22
5320,f,intelligent,rater_5,female,23
5480,f,intelligent,rater_5,female,24
5649,f,intelligent,rater_5,female,25
5536,m,intelligent,rater_5,female,1
5499,m,intelligent,rater_5,female,2
5405,m,intelligent,rater_5,female,3
5500,m,intelligent,rater_5,female,4
5618,m,intelligent,rater_5,female,5
5626,m,intelligent,rater_5,female,6
5267,m,intelligent,rater_5,female,7
5376,m,intelligent,rater_5,female,8
5632,m,intelligent,rater_5,female,9
5250,m,intelligent,rater_5,female,10
5597,m,intelligent,rater_5,female,11
5614,m,intelligent,rater_5,female,12
5605,m,intelligent,rater_5,female,13
5604,m,intelligent,rater_5,female,14
5613,m,intelligent,rater_5,female,15
5615,m,intelligent,rater_5,female,16
5372,m,intelligent,rater_5,female,17
5251,m,intelligent,rater_5,female,18
5569,m,intelligent,rater_5,female,19
5370,m,intelligent,rater_5,female,20
5408,m,intelligent,rater_5,female,21
5578,m,intelligent,rater_5,female,22
5371,m,intelligent,rater_5,female,23
5281,m,intelligent,rater_5,female,24
5269,m,intelligent,rater_5,female,25
5237,m,intelligent,rater_5,female,26
5616,m,intelligent,rater_5,female,27
5617,m,intelligent,rater_5,female,28
5407,m,intelligent,rater_5,female,29
5638,m,intelligent,rater_5,female,30
5403,m,intelligent,rater_5,female,31
5641,m,intelligent,rater_5,female,32
5238,m,intelligent,rater_5,female,33
5637,m,intelligent,rater_5,female,34
5634,f,kin,rater_5,female,1
5596,f,kin,rater_5,female,2
5636,f,kin,rater_5,female,3
5481,f,kin,rater_5,female,4
5319,f,kin,rater_5,female,5
5400,f,kin,rater_5,female,6
5387,f,kin,rater_5,female,7
5579,f,kin,rater_5,female,8
5484,f,kin,rater_5,female,9
5639,f,kin,rater_5,female,10
5640,f,kin,rater_5,female,11
5388,f,kin,rater_5,female,12
5318,f,kin,rater_5,female,13
5483,f,kin,rater_5,female,14
5406,f,kin,rater_5,female,15
5480,f,kin,rater_5,female,16
5485,f,kin,rater_5,female,17
5443,f,kin,rater_5,female,18
5649,f,kin,rater_5,female,19
5357,f,kin,rater_5,female,20
5320,f,kin,rater_5,female,21
5590,f,kin,rater_5,female,22
5642,f,kin,rater_5,female,23
5570,f,kin,rater_5,female,24
5356,f,kin,rater_5,female,25
5371,m,kin,rater_5,female,1
5536,m,kin,rater_5,female,2
5615,m,kin,rater_5,female,3
5500,m,kin,rater_5,female,4
5626,m,kin,rater_5,female,5
5578,m,kin,rater_5,female,6
5499,m,kin,rater_5,female,7
5604,m,kin,rater_5,female,8
5405,m,kin,rater_5,female,9
5372,m,kin,rater_5,female,10
